"","ID","Site","Place","Assignment","From.date","To.date","From.time","To.time","Hours","No.Call.No.Show","Call.Email.to.miss.shift","Absence"
"25711",1402,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","02-16-2018","02-16-2018","","",5,0,0,0
"25712",1402,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","02-16-2018","02-16-2018","1:06 pm","6:04 pm",5,0,0,0
"25713",1402,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","02-17-2018","02-17-2018","","",6.3333333333,0,0,0
"25714",1402,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","02-17-2018","02-17-2018","12:28 pm","2:28 pm",2,0,0,0
"25715",1402,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","02-19-2018","02-19-2018","12:02 pm","6:31 pm",6.5,0,0,0
"25716",1813,"PAWS Adoption Center - Old City","Volunteer Services","PAC Cat Mentee Shift (for shadowing only)","06-09-2018","06-09-2018","11:00 am","2:27 pm",3.5,0,0,0
"25717",1813,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","06-16-2018","06-16-2018","1:16 pm","2:58 pm",1.75,0,0,0
"25718",1813,"PAWS Adoption Center - Old City","Volunteer Services","PAC Cat Mentee Shift (for shadowing only)","06-24-2018","06-24-2018","12:02 pm","1:25 pm",1.5,0,0,0
"25719",1813,"PAWS Adoption Center - Old City","Volunteer Services","PAC Cat Mentee Shift (for shadowing only)","06-28-2018","06-28-2018","5:22 pm","7:22 pm",2,0,0,0
"25720",1813,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","07-01-2018","07-01-2018","","",1,0,1,0
"25721",1813,"PAWS Adoption Center - Old City","Volunteer Services","Cat Pawsitive Program Volunteers - OLD CITY","07-08-2018","07-08-2018","1:17 pm","3:05 pm",1.75,0,0,0
"25722",1813,"PAWS Adoption Center - Old City","Volunteer Services","PAC Photos and Bios","07-09-2018","07-09-2018","12:04 pm","2:54 pm",2.75,0,0,0
"25723",1813,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","07-15-2018","07-15-2018","2:22 pm","5:12 pm",2.75,0,0,0
"25724",1813,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","07-22-2018","07-22-2018","","",0,1,0,1
"25725",1813,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","07-23-2018","07-23-2018","","",0,1,0,1
"25726",1439,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","08-08-2017","08-08-2017","","",0.5,0,0,0
"25727",1439,"PAWS Adoption Center - Old City","Volunteer Services","PAC Cat Mentee Shift (for shadowing only)","08-18-2017","08-18-2017","","",2,0,0,0
"25728",1439,"PAWS Adoption Center - Old City","Volunteer Services","PAC Cat Mentee Shift (for shadowing only)","08-19-2017","08-19-2017","","",2,0,0,0
"25729",1439,"Grays Ferry Clinic - GF","Volunteer Services","Dog Care Volunteer - GF","09-02-2017","09-02-2017","","",2,0,0,0
"25730",1439,"PAWS off-site events","Volunteer Services","September 9th - 11am-4pm: CNKP Super Adoption Day (2 shifts)","09-09-2017","09-09-2017","","",3,0,0,0
"25731",1439,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","01-11-2018","01-11-2018","","",2,0,0,0
"25732",2092,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","08-14-2017","08-14-2017","","",64,0,0,0
"25733",2092,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","03-25-2018","03-25-2018","4:22 pm","6:22 pm",2,0,0,0
"25734",2092,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","04-08-2018","04-08-2018","4:23 pm","6:23 pm",2,0,0,0
"25735",2092,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","05-05-2018","05-05-2018","5:24 pm","7:02 pm",1.75,0,0,0
"25736",2092,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","06-02-2018","06-02-2018","5:26 pm","7:09 pm",1.75,0,0,0
"25737",2092,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","07-14-2018","07-14-2018","5:15 pm","7:15 pm",2,0,0,0
"25738",1304,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","04-07-2017","04-07-2017","","",1,0,0,0
"25739",1304,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","04-13-2017","04-13-2017","","",2,0,0,0
"25740",1304,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","04-27-2017","04-27-2017","","",2,0,0,0
"25741",1304,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","05-04-2017","05-04-2017","","",2,0,0,0
"25742",1304,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","05-18-2017","05-18-2017","","",2,0,0,0
"25743",1304,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","05-25-2017","05-25-2017","","",2.25,0,0,0
"25744",1304,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","07-05-2017","07-05-2017","","",1.25,0,0,0
"25745",1304,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","07-12-2017","07-12-2017","","",1,0,0,0
"25746",1304,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","08-07-2017","08-07-2017","","",0,1,0,1
"25747",1304,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","08-24-2017","08-24-2017","","",1.25,0,0,0
"25748",1304,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","09-05-2017","09-05-2017","","",1,0,0,0
"25749",1304,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","09-30-2017","09-30-2017","","",1,0,0,0
"25750",1304,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","11-06-2017","11-06-2017","","",1,0,0,0
"25751",1304,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","01-15-2018","01-15-2018","","",1,0,0,0
"25752",1304,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","01-19-2018","01-19-2018","","",1,0,0,0
"25753",1304,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","02-05-2018","02-05-2018","","",1,0,0,0
"25754",1304,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","02-12-2018","02-12-2018","10:53 am","12:00 pm",1,0,0,0
"25755",1304,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","03-09-2018","03-09-2018","10:54 am","11:59 am",1,0,0,0
"25756",1304,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","03-12-2018","03-12-2018","10:59 am","11:59 am",1,0,0,0
"25757",1304,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","04-06-2018","04-06-2018","9:57 am","10:58 am",1,0,0,0
"25758",1128,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","09-21-2013","09-21-2013","","",2,0,0,0
"25759",1128,"Mutt Strut","Volunteer Services","PAWS 11th Annual Mutt Strut - October 14, 2017 (Rain Date - 10/15)","10-19-2013","10-19-2013","","",4,0,0,0
"25760",1128,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","08-30-2014","08-30-2014","","",2,0,0,0
"25761",1128,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-17-2015","06-17-2015","","",1.5,0,0,0
"25762",1128,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-19-2015","06-19-2015","","",1,0,0,0
"25763",1128,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-26-2015","06-26-2015","","",1,0,0,0
"25764",1128,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","04-07-2017","04-07-2017","","",1,0,0,0
"25765",1128,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","04-27-2017","04-27-2017","","",1,0,0,0
"25766",1128,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-02-2017","06-02-2017","","",1,0,0,0
"25767",1128,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-07-2017","06-07-2017","","",1,0,0,0
"25768",1128,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-14-2017","06-14-2017","","",1,0,0,0
"25769",1128,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-23-2017","06-23-2017","","",1,0,0,0
"25770",1128,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-30-2017","06-30-2017","","",1,0,0,0
"25771",1128,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","07-28-2017","07-28-2017","","",1,0,0,0
"25772",1128,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","08-11-2017","08-11-2017","","",1.5,0,0,0
"25773",1128,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","09-15-2017","09-15-2017","","",1,0,0,0
"25774",1128,"Mutt Strut","Volunteer Services","*PAWS 11th Annual Mutt Strut - October 14th (Rain Date - 10/15)","10-14-2017","10-14-2017","","",2,0,0,0
"25775",1128,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","03-25-2018","03-25-2018","11:04 am","1:04 pm",2,0,0,0
"25776",1128,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","04-13-2018","04-13-2018","5:58 pm","7:58 pm",2,0,0,0
"25777",1476,"Grays Ferry Clinic - GF","Volunteer Services","Dog Care Volunteer - GF","03-06-2016","03-06-2016","","",2,0,0,0
"25778",1476,"Grays Ferry Clinic - GF","Volunteer Services","Dog Care Volunteer - GF","03-25-2016","03-25-2016","","",2,0,0,0
"25779",1476,"Mutt Strut","Volunteer Services","*PAWS 11th Annual Mutt Strut - October 14th (Rain Date - 10/15)","10-23-2016","10-23-2016","","",6,0,0,0
"25780",1476,"Mutt Strut","Volunteer Services","*PAWS 11th Annual Mutt Strut - October 14th (Rain Date - 10/15)","10-14-2017","10-14-2017","","",4,0,0,0
"25781",2028,"Grays Ferry Clinic - GF","Volunteer Services","Cat Socialization Team","06-22-2018","06-22-2018","9:08 am","11:13 am",2,0,0,0
"25782",1309,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","08-01-2015","08-01-2015","","",2,0,0,0
"25783",1309,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","08-16-2015","08-16-2015","","",2,0,0,0
"25784",1309,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","08-29-2015","08-29-2015","","",2,0,0,0
"25785",1309,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","09-19-2015","09-19-2015","","",2.5,0,0,0
"25786",1309,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","10-10-2015","10-10-2015","","",2,0,0,0
"25787",1309,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","12-13-2015","12-13-2015","","",2,0,0,0
"25788",1309,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Dog Walking Volunteer - Grant Ave.","01-02-2016","01-02-2016","","",1,0,0,0
"25789",1625,"PAWS (Philadelphia Animal Welfare Society)","Volunteer Services","Administrative tasks","12-09-2017","12-09-2017","","",2,0,0,0
"25790",1625,"PAWS (Philadelphia Animal Welfare Society)","Volunteer Services","Administrative tasks","12-16-2017","12-16-2017","","",3,0,0,0
"25791",1625,"PAWS (Philadelphia Animal Welfare Society)","Volunteer Services","Administrative tasks","12-28-2017","12-28-2017","","",2,0,0,0
"25792",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","03-28-2017","03-28-2017","","",2,0,0,0
"25793",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","04-11-2017","04-11-2017","","",2,0,0,0
"25794",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","04-25-2017","04-25-2017","","",2,0,0,0
"25795",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","05-02-2017","05-02-2017","","",2,0,0,0
"25796",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","05-09-2017","05-09-2017","","",2,0,0,0
"25797",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","05-16-2017","05-16-2017","","",2,0,0,0
"25798",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","05-23-2017","05-23-2017","","",2,0,0,0
"25799",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","05-30-2017","05-30-2017","","",2,0,0,0
"25800",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-06-2017","06-06-2017","","",2,0,0,0
"25801",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-13-2017","06-13-2017","","",2,0,0,0
"25802",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-20-2017","06-20-2017","","",2,0,0,0
"25803",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-27-2017","06-27-2017","","",2,0,0,0
"25804",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","07-11-2017","07-11-2017","","",2,0,0,0
"25805",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","07-27-2017","07-27-2017","","",158,0,0,0
"25806",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","08-15-2017","08-15-2017","","",2,0,0,0
"25807",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","08-22-2017","08-22-2017","","",2,0,0,0
"25808",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","08-29-2017","08-29-2017","","",2,0,0,0
"25809",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","09-05-2017","09-05-2017","","",2,0,0,0
"25810",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","09-12-2017","09-12-2017","","",2,0,0,0
"25811",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","09-19-2017","09-19-2017","","",2,0,0,0
"25812",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","09-19-2017","09-19-2017","","",2,0,0,0
"25813",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","10-03-2017","10-03-2017","","",2,0,0,0
"25814",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","02-06-2018","02-06-2018","5:25 pm","7:10 pm",1.75,0,0,0
"25815",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","02-13-2018","02-13-2018","5:05 pm","7:02 pm",2,0,0,0
"25816",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","02-20-2018","02-20-2018","5:14 pm","7:06 pm",1.75,0,0,0
"25817",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","02-27-2018","02-27-2018","5:13 pm","7:05 pm",1.75,0,0,0
"25818",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","03-06-2018","03-06-2018","5:24 pm","7:24 pm",2,0,0,0
"25819",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","03-13-2018","03-13-2018","5:14 pm","7:14 pm",2,0,0,0
"25820",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","03-20-2018","03-20-2018","5:10 pm","6:25 pm",1.25,0,0,0
"25821",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","03-27-2018","03-27-2018","5:21 pm","5:33 pm",0.25,0,0,0
"25822",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","04-03-2018","04-03-2018","5:47 pm","7:21 pm",1.5,0,0,0
"25823",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","04-17-2018","04-17-2018","5:16 pm","7:05 pm",1.75,0,0,0
"25824",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","04-24-2018","04-24-2018","6:07 pm","6:53 pm",0.75,0,0,0
"25825",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","05-08-2018","05-08-2018","5:23 pm","7:13 pm",1.75,0,0,0
"25826",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","05-15-2018","05-15-2018","6:00 pm","7:20 pm",1.25,0,0,0
"25827",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","05-22-2018","05-22-2018","5:07 pm","6:56 pm",1.75,0,0,0
"25828",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","05-29-2018","05-29-2018","5:07 pm","6:25 pm",1.25,0,0,0
"25829",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-12-2018","06-12-2018","5:18 pm","7:16 pm",2,0,0,0
"25830",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-19-2018","06-19-2018","5:11 pm","6:57 pm",1.75,0,0,0
"25831",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-26-2018","06-26-2018","4:59 pm","6:59 pm",2,0,0,0
"25832",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","07-10-2018","07-10-2018","5:15 pm","6:15 pm",1,0,0,0
"25833",1797,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","07-24-2018","07-24-2018","5:04 pm","6:46 pm",1.75,0,0,0
"25834",1314,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","12-28-2016","12-28-2016","","",2,0,0,0
"25835",1314,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","12-17-2016","12-17-2016","","",2,0,0,0
"25836",1314,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","04-29-2017","04-29-2017","","",2,0,0,0
"25837",1314,"PAWS (Philadelphia Animal Welfare Society)","Volunteer Services","Administrative tasks","05-19-2017","05-19-2017","","",1,0,0,0
"25838",1314,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","05-28-2017","05-28-2017","","",2,0,0,0
"25839",1314,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","06-11-2017","06-11-2017","","",2,0,0,0
"25840",1314,"Mutt Strut","Volunteer Services","*PAWS 11th Annual Mutt Strut - October 14th (Rain Date - 10/15)","10-14-2017","10-14-2017","","",2,0,0,0
"25841",1314,"Grays Ferry Clinic - GF","Volunteer Services","Gray's Ferry Mentee Shift for dog care (for shadowing only)","12-17-2017","12-17-2017","","",2,0,0,0
"25842",1314,"PAWS off-site events","Volunteer Services","Dec 2nd, 10th & 17th- 9am-9pm (varied shifts): Gift wrapping fundraiser","12-02-2017","12-02-2017","","",3.5,0,0,0
"25843",1314,"PAWS off-site events","Volunteer Services","December 8th and 22nd - 4:30-8pm: PAWS at the Christmas Village","12-22-2017","12-22-2017","","",4,0,0,0
"25844",1314,"Grays Ferry Clinic - GF","Volunteer Services","Cat Care Volunteer - GF","12-29-2017","12-29-2017","","",2,0,0,0
"25845",1314,"Grays Ferry Clinic - GF","Volunteer Services","Cat Care Volunteer - GF","01-07-2018","01-07-2018","","",2,0,0,0
"25846",1314,"Grays Ferry Clinic - GF","Volunteer Services","Cat Care Volunteer - GF","04-29-2018","04-29-2018","10:58 am","12:56 pm",2,0,0,0
"25847",1553,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","08-06-2016","08-06-2016","","",1,0,0,0
"25848",1553,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","08-08-2016","08-08-2016","","",1,0,0,0
"25849",1553,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","08-12-2016","08-12-2016","","",1,0,0,0
"25850",1553,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","08-20-2016","08-20-2016","","",1,0,0,0
"25851",2049,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","03-13-2018","03-13-2018","4:54 pm","7:01 pm",2,0,0,0
"25852",2049,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","04-02-2018","04-02-2018","9:02 am","10:59 am",2,0,0,0
"25853",1060,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","02-04-2018","02-04-2018","4:02 pm","4:52 pm",0.75,0,0,0
"25854",1060,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","02-11-2018","02-11-2018","4:07 pm","4:56 pm",0.75,0,0,0
"25855",1060,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","02-18-2018","02-18-2018","3:57 pm","4:37 pm",0.75,0,0,0
"25856",1060,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","03-04-2018","03-04-2018","4:07 pm","4:49 pm",0.75,0,0,0
"25857",1060,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","03-11-2018","03-11-2018","4:01 pm","5:06 pm",1,0,0,0
"25858",1060,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","03-18-2018","03-18-2018","4:03 pm","5:22 pm",1.25,0,0,0
"25859",1060,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","03-25-2018","03-25-2018","4:08 pm","5:00 pm",0.75,0,0,0
"25860",1060,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","04-08-2018","04-08-2018","4:04 pm","5:03 pm",1,0,0,0
"25861",1060,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","04-22-2018","04-22-2018","3:57 pm","5:36 pm",1.75,0,0,0
"25862",1060,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","04-29-2018","04-29-2018","4:04 pm","5:00 pm",1,0,0,0
"25863",1060,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","05-13-2018","05-13-2018","4:02 pm","5:00 pm",1,0,0,0
"25864",1060,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","05-20-2018","05-20-2018","4:16 pm","4:56 pm",0.75,0,0,0
"25865",1060,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","05-27-2018","05-27-2018","4:15 pm","5:00 pm",0.75,0,0,0
"25866",1060,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","06-03-2018","06-03-2018","4:00 pm","5:42 pm",1.75,0,0,0
"25867",1060,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","06-17-2018","06-17-2018","3:57 pm","5:07 pm",1.25,0,0,0
"25868",1060,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","06-24-2018","06-24-2018","4:04 pm","5:12 pm",1.25,0,0,0
"25869",1060,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","07-01-2018","07-01-2018","3:59 pm","5:03 pm",1,0,0,0
"25870",1060,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","07-08-2018","07-08-2018","4:04 pm","5:07 pm",1,0,0,0
"25871",1060,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","07-15-2018","07-15-2018","3:58 pm","5:02 pm",1,0,0,0
"25872",1465,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","01-14-2017","01-14-2017","","",2,0,0,0
"25873",1465,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","01-21-2017","01-21-2017","","",2,0,0,0
"25874",1465,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","01-21-2017","01-21-2017","","",2,0,0,0
"25875",1465,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","01-28-2017","01-28-2017","","",2,0,0,0
"25876",1465,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","02-04-2017","02-04-2017","","",2,0,0,0
"25877",1465,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","02-11-2017","02-11-2017","","",2,0,0,0
"25878",1465,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","02-18-2017","02-18-2017","","",2.5,0,0,0
"25879",1465,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","02-25-2017","02-25-2017","","",2,0,0,0
"25880",1465,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","03-11-2017","03-11-2017","","",1.5,0,0,0
"25881",1465,"PAWS off-site events","Volunteer Services","March 24th- 10:30-3pm: Adopt at The Top","03-11-2017","03-11-2017","","",3.5,0,0,0
"25882",1465,"PAWS off-site events","Volunteer Services","October 1st: 9am-12pm: Doggie Yoga with 1100 Social","03-07-2017","03-07-2017","","",4,0,0,0
"25883",1465,"PAWS Grant Ave. Adoption Center/Wellness Clinic","Volunteer Services","Cat Care Volunteer - Grant Ave.","03-25-2017","03-25-2017","","",2,0,0,0
